rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/n_updates,train/MSE_loss,train/loss,train/learning_rate,train/Beta,train/RL_loss,train/critic_loss,train/Main_losses,train/critic_los,train/actor_loss,train/MSE_losses
481.03,240533,158,481.03,1519,516,239941,0.8188693523406982,-97.2739028930664,0.001,0,-97.2739028930664,0.7248868760243058,-97.24241680908203,0.21008655428886414,-97.24241680908203,0.8561431465148925
483.52,242533,158,483.52,1531,520,241941,0.671168327331543,-97.17324829101562,0.001,0,-97.17324829101562,0.41737417233735324,-97.20168878173828,0.16848041117191315,-97.20168878173828,0.5875636026859283
483.52,244533,158,483.52,1543,524,243941,0.3346583843231201,-97.83391571044922,0.001,0,-97.83391571044922,0.755272555746138,-97.10864990234376,0.4094974398612976,-97.10864990234376,0.5286029425859451
483.52,246533,158,483.52,1555,528,245941,0.49143895506858826,-97.1646728515625,0.001,0,-97.1646728515625,0.542648758560419,-97.32479724121093,0.08249996602535248,-97.32479724121093,0.5707929865121841
483.52,248533,158,483.52,1567,532,247941,0.4168694317340851,-97.93524932861328,0.001,0,-97.93524932861328,0.34656079806387424,-97.24897817993164,0.11475839465856552,-97.24897817993164,0.3790569499731064
489.47,250533,158,489.47,1580,536,249941,0.4333515167236328,-97.1049575805664,0.001,0,-97.1049575805664,0.5683537804819644,-97.02681021118164,0.21856677532196045,-97.02681021118164,0.34384857600927354
489.47,252533,158,489.47,1592,540,251941,0.3828524053096771,-97.42902374267578,0.001,0,-97.42902374267578,0.5894751438871026,-96.94561685180665,0.11666232347488403,-96.94561685180665,0.3809213305711746
492.72,254533,158,492.72,1604,544,253941,0.6552942395210266,-97.26643371582031,0.001,0,-97.26643371582031,0.4164193986356258,-96.95137255859375,0.06898804754018784,-96.95137255859375,0.6630567226409912
492.72,256533,158,492.72,1616,548,255941,0.5853899121284485,-96.40455627441406,0.001,0,-96.40455627441406,0.8426486008167267,-97.10514129638672,0.08883106708526611,-97.10514129638672,0.6048076858520508
492.72,258533,158,492.72,1628,552,257941,0.6417549252510071,-96.85990905761719,0.001,0,-96.85990905761719,0.12408300495520234,-96.94623712158203,0.04739635810256004,-96.94623712158203,0.7065858160257339
492.72,260533,158,492.72,1640,556,259941,0.844398021697998,-97.7130355834961,0.001,0,-97.7130355834961,0.43587116353958844,-97.11807223510742,0.14889827370643616,-97.11807223510742,0.7342461260557175
495.44,262533,158,495.44,1652,560,261941,0.9233854413032532,-97.3883056640625,0.001,0,-97.3883056640625,0.8609004987552762,-96.91127401733398,0.2140069454908371,-96.91127401733398,0.6851452555656433
495.44,264533,158,495.44,1665,564,263941,0.4779060184955597,-96.0307388305664,0.001,0,-96.0307388305664,0.42314948466047647,-96.91252389526367,1.9479995965957642,-96.91252389526367,0.5577180404663086
495.44,266533,158,495.44,1677,568,265941,0.6081511378288269,-97.0267562866211,0.001,0,-97.0267562866211,0.6752624921612441,-96.77153155517578,0.10128001868724823,-96.77153155517578,0.6802137489318848
495.44,268533,158,495.44,1689,572,267941,0.875209629535675,-96.44306182861328,0.001,0,-96.44306182861328,0.6306622575372457,-97.16531655883789,0.7724376916885376,-97.16531655883789,0.9037019355297089
495.44,270533,158,495.44,1701,576,269941,0.6699579358100891,-97.85892486572266,0.001,0,-97.85892486572266,0.5846250663772226,-97.35302529907227,0.0920746773481369,-97.35302529907227,0.7329744801521302
495.44,272533,159,495.44,1713,580,271941,0.7777124047279358,-96.53201293945312,0.001,0,-96.53201293945312,0.316145688444376,-97.67641912841796,0.057324208319187164,-97.67641912841796,0.7570205655097961
495.44,274533,159,495.44,1725,584,273941,0.7493534684181213,-97.0537109375,0.001,0,-97.0537109375,0.46663671611994506,-98.0042942199707,0.12166409194469452,-98.0042942199707,0.7297417211532593
495.44,276533,159,495.44,1737,588,275941,0.7243560552597046,-96.79924774169922,0.001,0,-96.79924774169922,0.35123313565179703,-98.10111688232422,0.25893634557724,-98.10111688232422,0.7448825601339341
495.44,278533,159,495.44,1750,592,277941,0.672064483165741,-97.61824798583984,0.001,0,-97.61824798583984,0.6099519257210195,-97.87718417358398,0.07161266356706619,-97.87718417358398,0.6303323631286621
500.0,280533,159,500.0,1762,596,279941,1.1353793144226074,-99.6441421508789,0.001,0,-99.6441421508789,0.5111979825310409,-98.54413101196289,0.08330938965082169,-98.54413101196289,1.0284826974868775
500.0,282533,159,500.0,1774,600,281941,0.907653272151947,-99.36991119384766,0.001,0,-99.36991119384766,0.402535853471607,-98.4974126586914,1.4626634120941162,-98.4974126586914,1.0070991730690002
495.39,284072,159,495.39,1785,604,283732,0.5999698638916016,-97.86122131347656,0.001,0,-97.86122131347656,0.890134905090498,-98.30822409015812,0.12501588463783264,-98.30822409015812,0.7933171420064691
495.39,286072,159,495.39,1796,608,285480,0.8492849469184875,-96.8281021118164,0.001,0,-96.8281021118164,1.0043269310556353,-98.20452557373046,0.2737612724304199,-98.20452557373046,0.7638399026393891
495.39,288072,159,495.39,1808,612,287480,0.6728700399398804,-98.73391723632812,0.001,0,-98.73391723632812,0.3763428510371596,-97.99450103759766,0.03708362206816673,-97.99450103759766,0.669495104432106
495.39,290072,159,495.39,1820,616,289480,0.6595255732536316,-98.26131439208984,0.001,0,-98.26131439208984,0.6164451234899462,-98.09653918457032,0.047349825501441956,-98.09653918457032,0.5964215463399887
495.39,292072,159,495.39,1832,620,291480,0.4842803478240967,-96.81724548339844,0.001,0,-96.81724548339844,0.6709221258051693,-97.84052755737305,0.14138881862163544,-97.84052755737305,0.6344808524847031
495.39,294072,159,495.39,1844,624,293480,0.7083999514579773,-98.52308654785156,0.001,0,-98.52308654785156,0.1388012308962643,-97.74769204711914,0.061661820858716965,-97.74769204711914,0.7655455288887024
495.39,296072,159,495.39,1857,628,295480,0.7669868469238281,-98.27603149414062,0.001,0,-98.27603149414062,0.6380652652904392,-97.73892431640625,0.02319154515862465,-97.73892431640625,0.8054306325912476
495.39,298072,159,495.39,1869,632,297480,0.7921051383018494,-98.1825942993164,0.001,0,-98.1825942993164,0.630599944692105,-97.75128729248047,0.08490142971277237,-97.75128729248047,0.8928620841503143
476.35,298168,159,476.35,1872,636,298049,0.9434788823127747,-97.48811340332031,0.001,0,-97.48811340332031,0.0821636846432319,-97.36646270751953,0.12428539991378784,-97.36646270751953,0.9512063815043523
467.79,299312,159,467.79,1876,640,298720,1.0440342426300049,-98.02843475341797,0.001,0,-98.02843475341797,0.5009398466646672,-97.6602526550293,0.04628157615661621,-97.6602526550293,1.0003805272579194
